org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,url_id
Bad,bad,58.533,388,25,878,907,Medical Vocabulary in ASL for EMS employees,81,720,15.0,60.467,https://www.youtube.com/watch?v=_ZlZH4b0C44,bad,"[0.046992868185043, 0.19137169420719102, 0.9974707365036011, 0.6787388324737541]",1280,,3330
Tired,tired,61.133,388,25,917,946,Medical Vocabulary in ASL for EMS employees,16,720,15.0,63.067,https://www.youtube.com/watch?v=_ZlZH4b0C44,tired,"[0.041217803955078, 0.24444043636322002, 1.0, 0.721221268177032]",1280,,3330
When,when,87.067,388,25,1306,1328,Medical Vocabulary in ASL for EMS employees,83,720,15.0,88.533,https://www.youtube.com/watch?v=_ZlZH4b0C44,when,"[0.046377092599868004, 0.194608300924301, 1.0, 0.674218714237213]",1280,,3330
Better,better,90.2,388,25,1353,1368,Medical Vocabulary in ASL for EMS employees,482,720,15.0,91.2,https://www.youtube.com/watch?v=_ZlZH4b0C44,better,"[0.042670220136642005, 0.18489359319210003, 1.0, 0.7455585002899171]",1280,,3330
Dizzy,dizzy,94.133,388,25,1412,1461,Medical Vocabulary in ASL for EMS employees,843,720,15.0,97.4,https://www.youtube.com/watch?v=_ZlZH4b0C44,dizzy,"[0.006448805332183001, 0.22508293390274, 1.0, 0.7696130275726311]",1280,,3330
Cough,cough,98.467,388,25,1477,1506,Medical Vocabulary in ASL for EMS employees,255,720,15.0,100.4,https://www.youtube.com/watch?v=_ZlZH4b0C44,cough,"[0.043772727251052, 0.17799738049507102, 1.0, 0.655151009559631]",1280,,3330
Medicine,medicine,101.2,388,25,1518,1537,Medical Vocabulary in ASL for EMS employees,251,720,15.0,102.467,https://www.youtube.com/watch?v=_ZlZH4b0C44,medicine,"[0.04124429821968, 0.234579429030418, 1.0, 0.671658635139465]",1280,,3330
Why?,why,107.6,388,25,1614,1642,Medical Vocabulary in ASL for EMS employees,143,720,15.0,109.467,https://www.youtube.com/watch?v=_ZlZH4b0C44,why,"[0.037185221910476005, 0.21975490450859, 1.0, 0.671064436435699]",1280,,3330
SHOES,shoes,0.0,0,-1,0,75,SHOES(2),102,360,25.0,3.0,https://www.youtube.com/watch?v=bi9z54FXjR0,shoes,"[0.08023318648338301, 0.10713785886764501, 0.9509956836700441, 0.916752576828002]",480,,3331
INTERNET,internet,0.0,0,-1,0,58,INTERNET(1),531,240,30.0,1.933,https://www.youtube.com/watch?v=p0EkrWFZB_w,internet,"[0.013711512088775002, 0.132948279380798, 0.9969785213470451, 0.910127997398376]",320,,3332
SUN-[C-hand-version],sun,0.0,0,0,0,95,SUN-C-hand-version,360,720,29.97,3.17,https://www.youtube.com/watch?v=_zPeOLUL8GY,sun,"[0.0, 0.129570692777633, 1.0, 0.771528482437133]",1280,,3333
midnight,midnight,0.0,2,58,0,65,Midnight,397,360,29.633,2.194,https://www.youtube.com/watch?v=VWjNVjOqtMM,midnight,"[0.0, 0.313204675912857, 1.0, 0.955601811408996]",640,1.0,3334
midnight,midnight,4.724,2,58,140,240,Midnight,397,360,29.633,8.099,https://www.youtube.com/watch?v=VWjNVjOqtMM,midnight,"[0.0, 0.313204675912857, 1.0, 0.955601811408996]",640,1.0,3334
sew,sew,0.0,2,58,0,126,Sew,687,360,29.648,4.25,https://www.youtube.com/watch?v=sPkowY-ajGM,sew,"[0.0, 0.09840330481529201, 1.0, 0.8649343252182]",640,,3335
OFTEN (alternative),often,0.0,0,-1,0,135,OFTEN (alternative),679,240,30.0,4.5,https://www.youtube.com/watch?v=hpIU_al9exU,often,"[0.071481764316558, 0.20345249772071802, 0.9505288600921631, 0.915240406990051]",320,,3336
"LOAN-[borrow, lend, keep]",loan,0.0,0,0,0,96,LOAN-borrow lend keep,565,360,29.97,3.203,https://www.youtube.com/watch?v=ETut7byJw3g,loan,"[0.077796578407287, 0.177920907735824, 0.988510608673095, 0.7763962745666501]",540,,3337
GAS-fuel,gas,0.0,0,-1,0,79,GAS-fuel,937,360,29.97,2.636,https://www.youtube.com/watch?v=OH68aXyug-o,gasoline,"[0.056791394948959004, 0.191431820392608, 1.0, 0.7398914098739621]",640,,3338
WATER,water,0.0,0,-1,0,77,WATER(4),48,360,29.97,2.569,https://www.youtube.com/watch?v=e7_zscB_EVw,water,"[0.049139440059661005, 0.282715857028961, 1.0, 0.7280750274658201]",640,,3339
don't understand,not understand,0.0,2,2,0,121,Dont Understand(1),417,360,17.126,7.065,https://www.youtube.com/watch?v=w6fZZ4fsLtU,not understand,"[0.0, 0.22831201553344702, 1.0, 0.8635945916175841]",640,,3340
SCREWDRIVER,screwdriver,0.0,0,0,0,78,SCREWDRIVER,814,720,29.97,2.603,https://www.youtube.com/watch?v=nBzc8dMJqnQ,screwdriver,"[0.021119147539138003, 0.17180866003036502, 1.0, 0.751780867576599]",1280,,3341
philippines (asl),philippines,0.667,91,-1,20,140,Philippines (ASL),831,360,29.97,4.671,https://www.youtube.com/watch?v=M20cGHpL6S8,philippines,"[0.055126905441284006, 0.23548331856727603, 1.0, 0.8372510671615601]",480,1.0,3342
ALARM-[loud-RINGING],alarm,0.0,0,-1,0,65,ALARM-loud-RINGING,398,360,29.97,2.169,https://www.youtube.com/watch?v=Ose8i0UId5A,alarm,"[0.061969995498657005, 0.27013069391250605, 1.0, 0.7527031302452081]",640,,3345
office,office,0.0,2,81,0,118,Office,253,360,29.647,3.98,https://www.youtube.com/watch?v=4Lp7uYS0GNo,office,"[0.0, 0.20852741599082902, 1.0, 0.8199439048767091]",640,,3346
TURKEY,turkey,0.0,0,-1,0,95,TURKEY(3),124,360,29.97,3.17,https://www.youtube.com/watch?v=0ExjYMSrbWE,turkey,"[0.09282836318016001, 0.24633650481700803, 1.0, 0.7326090335845941]",640,,3347
egypt,egypt,3.333,103,-1,100,160,Egypt,521,360,30.0,5.333,https://www.youtube.com/watch?v=InWBeydRch0,egypt,"[0.0, 0.5144303441047661, 0.669793486595153, 1.0]",640,1.0,3348
egypt,egypt,7.0,103,-1,210,290,Egypt,521,360,30.0,9.667,https://www.youtube.com/watch?v=InWBeydRch0,egypt,"[0.0, 0.5144303441047661, 0.669793486595153, 1.0]",640,1.0,3348
APPLE,apple,0.0,0,0,0,85,APPLE(3),100,360,29.97,2.836,https://www.youtube.com/watch?v=3wIiujOP6Ag,apple,"[0.089239537715911, 0.197486072778701, 1.0, 0.733053803443908]",640,,3349
SMALL,small,0.0,0,-1,0,49,SMALL,222,360,25.0,1.96,https://www.youtube.com/watch?v=D9cKF3fyYDA,small,"[0.034436494112014, 0.159502625465393, 0.9921853542327881, 0.865963578224182]",480,,3350
right (as in correct),right,0.0,62,-1,0,78,Sign for RIGHT (as in correct) from page 15,94,360,30.0,2.6,https://www.youtube.com/watch?v=TWcLQwUK_2c,right,"[0.0, 0.23286607861518802, 1.0, 0.8769757747650141]",640,,3351
canada (arabic sign),canada,0.0,91,-1,0,94,Canada (Arabic sign),382,360,29.97,3.136,https://www.youtube.com/watch?v=fafnFbsLWho,canada,"[0.018956154584884, 0.357425451278686, 1.0, 0.722122251987457]",640,,3353
DESTROY,destroy,0.0,0,0,0,90,DESTROY,991,720,29.97,3.003,https://www.youtube.com/watch?v=DHXkG8mhvGU,destroy,"[0.040264278650283, 0.22336038947105402, 1.0, 0.7656288743019101]",1280,,3354
HUNGRY,hungry,0.0,0,-1,0,78,HUNGRY(1),54,360,25.0,3.12,https://www.youtube.com/watch?v=YWx2R6O1QtE,hungry,"[0.042658329010009, 0.18363347649574202, 0.9939994215965271, 0.8616343140602111]",480,,3355
HAPPY,happy,0.0,243,17,0,70,Happy birthday,5,720,28.971,2.416,https://www.youtube.com/watch?v=QBwuhvz8LAk,happy,"[0.0, 0.0, 1.0, 1.0]",406,,3356
BIRTHDAY,birthday,7.939,243,17,230,328,Happy birthday,293,720,28.971,11.322,https://www.youtube.com/watch?v=QBwuhvz8LAk,birthday,"[0.0, 0.0, 1.0, 1.0]",406,1.0,3356
YOU,you,14.67,243,17,425,482,Happy birthday,68,720,28.971,16.637,https://www.youtube.com/watch?v=QBwuhvz8LAk,you,"[0.0, 0.0024912953376770002, 1.0, 0.996966660022735]",406,,3356
Meet ,meet,0.0,135,-1,0,149,ASL Meet ,107,360,30.0,4.967,https://www.youtube.com/watch?v=t6JO3cZJq4k,meet,"[0.24869206547737102, 0.277347803115844, 1.0, 0.6924448609352111]",480,,3357
FALL / AUTUMN,autumn,0.0,0,-1,0,84,FALL  AUTUMN,433,360,25.0,3.36,https://www.youtube.com/watch?v=Bm_JBY9dESM,autumn,"[0.001570910215377, 0.159079611301422, 0.9980424642562861, 0.8781415224075311]",480,,3358
SNOW,snow,0.0,0,-1,0,82,SNOW(2),435,360,25.0,3.28,https://www.youtube.com/watch?v=64vmMLTriM8,snow,"[0.00739100575447, 0.035869151353836004, 0.9985113143920891, 0.956577777862548]",480,,3361
grandpa ,grandfather,2.002,144,-1,60,200,grandpa - ASL sign for grandpa,92,360,29.97,6.673,https://www.youtube.com/watch?v=s9dAwadJmN0,grandfather,"[0.018486142158508002, 0.0019521713256830003, 1.0, 0.8810700774192811]",480,1.0,3362
grandpa ,grandfather,6.673,144,-1,200,290,grandpa - ASL sign for grandpa,92,360,29.97,9.676,https://www.youtube.com/watch?v=s9dAwadJmN0,grandfather,"[0.018486142158508002, 0.0019521713256830003, 1.0, 0.8810700774192811]",480,1.0,3362
MY,my,0.0,0,-1,0,59,MY(1),140,240,30.0,1.967,https://www.youtube.com/watch?v=69KWUsfMUUk,my,"[0.031884759664535, 0.12682023644447302, 0.9950088262557981, 0.9137414693832391]",320,,3363
VIETNAM,vietnam,0.0,0,0,0,75,VIETNAM,710,360,29.97,2.5020000000000002,https://www.youtube.com/watch?v=45a8R63dhLk,vietnam,"[0.066077321767807, 0.24620741605758603, 1.0, 0.751283168792724]",640,,3364
Again,again,21.221,391,3,636,779,ASL Lesson 1,26,720,29.97,25.993,https://www.youtube.com/watch?v=owXsDIKq4lk,again,"[0.039978235960006006, 0.32362133264541604, 1.0, 0.8451629281044001]",1280,,3365
Deaf,deaf,28.195,391,3,845,931,ASL Lesson 1,9,720,29.97,31.064,https://www.youtube.com/watch?v=owXsDIKq4lk,deaf,"[0.058125108480453005, 0.281260669231414, 1.0, 0.8725091814994811]",1280,,3365
Deaf,deaf,31.164,391,3,934,1004,ASL Lesson 1,9,720,29.97,33.5,https://www.youtube.com/watch?v=owXsDIKq4lk,deaf,"[0.042379349470138, 0.255722761154174, 1.0, 0.8825721740722651]",1280,,3365
Learn,learn,41.742,391,3,1251,1311,ASL Lesson 1,22,720,29.97,43.744,https://www.youtube.com/watch?v=owXsDIKq4lk,learn,"[0.043107509613037005, 0.326280921697616, 1.0, 0.822867155075073]",1280,,3365
Meaning,meaning,64.231,391,3,1925,1978,ASL Lesson 1,900,720,29.97,65.999,https://www.youtube.com/watch?v=owXsDIKq4lk,meaning,"[0.040912896394729004, 0.37994718551635703, 1.0, 0.825019776821136]",1280,1.0,3365
Meaning,meaning,65.999,391,3,1978,2031,ASL Lesson 1,900,720,29.97,67.768,https://www.youtube.com/watch?v=owXsDIKq4lk,meaning,"[0.040912896394729004, 0.37994718551635703, 1.0, 0.825019776821136]",1280,1.0,3365
Meaning,meaning,67.768,391,3,2031,2133,ASL Lesson 1,900,720,29.97,71.171,https://www.youtube.com/watch?v=owXsDIKq4lk,meaning,"[0.040912896394729004, 0.37994718551635703, 1.0, 0.825019776821136]",1280,1.0,3365
Meet,meet,74.141,391,3,2222,2316,ASL Lesson 1,107,720,29.97,77.277,https://www.youtube.com/watch?v=owXsDIKq4lk,meet,"[0.037152945995330006, 0.372793793678283, 1.0, 0.839781701564788]",1280,,3365
Name,name,79.78,391,3,2391,2475,ASL Lesson 1,67,720,29.97,82.582,https://www.youtube.com/watch?v=owXsDIKq4lk,name,"[0.034360229969024006, 0.370529055595397, 1.0, 0.855326175689697]",1280,,3365
Nice,nice,84.585,391,3,2535,2568,ASL Lesson 1,1,720,29.97,85.686,https://www.youtube.com/watch?v=owXsDIKq4lk,nice,"[0.034762769937515, 0.375383675098419, 1.0, 0.8054403066635131]",1280,,3365
"Nice
or Clean",nice,85.953,391,3,2576,2632,ASL Lesson 1,1,720,29.97,87.821,https://www.youtube.com/watch?v=owXsDIKq4lk,nice,"[0.034063845872879, 0.377707123756408, 1.0, 0.8646357059478761]",1280,,3365
Slow,slow,99.9,391,3,2994,3093,ASL Lesson 1,104,720,29.97,103.203,https://www.youtube.com/watch?v=owXsDIKq4lk,slow,"[0.03434544801712, 0.372479200363159, 1.0, 0.864794731140136]",1280,,3365
Thank You,thank you,121.388,391,3,3638,3744,ASL Lesson 1,75,720,29.97,124.925,https://www.youtube.com/watch?v=owXsDIKq4lk,thanks,"[0.051177829504013006, 0.34929192066192605, 1.0, 0.85087102651596]",1280,,3365
What,what,131.665,391,3,3946,4038,ASL Lesson 1,15,720,29.97,134.735,https://www.youtube.com/watch?v=owXsDIKq4lk,what,"[0.048782765865325005, 0.298585087060928, 1.0, 0.8864049911499021]",1280,,3365
Where,where,140.807,391,3,4220,4308,ASL Lesson 1,30,720,29.97,143.744,https://www.youtube.com/watch?v=owXsDIKq4lk,where,"[0.062726855278015, 0.279658406972885, 1.0, 0.870560646057128]",1280,,3365
Who,who,146.346,391,3,4386,4548,ASL Lesson 1,69,720,29.97,151.752,https://www.youtube.com/watch?v=owXsDIKq4lk,who,"[0.05328196287155101, 0.379115670919418, 1.0, 0.8735832571983331]",1280,,3365
Why,why,158.291,391,3,4744,4817,ASL Lesson 1,143,720,29.97,160.727,https://www.youtube.com/watch?v=owXsDIKq4lk,why,"[0.051234930753707005, 0.32334259152412403, 1.0, 0.8692653179168701]",1280,,3365
Yes,yes,162.796,391,3,4879,4999,ASL Lesson 1,20,720,29.97,166.8,https://www.youtube.com/watch?v=owXsDIKq4lk,yes,"[0.053082346916198, 0.35553562641143804, 1.0, 0.87159526348114]",1280,,3365
curtain,curtains,0.0,62,-1,0,69,Sign for CURTAIN from page 27,948,360,30.0,2.3,https://www.youtube.com/watch?v=HvNWvho107I,curtains,"[0.0, 0.11009216308593701, 1.0, 0.7751027345657341]",640,,3366
DANCE,dance,0.0,96,15,0,47,DANCE(1),84,360,29.97,1.568,https://www.youtube.com/watch?v=0CofPllMO8k,dance,"[0.007851958274841, 0.20342209935188202, 1.0, 0.7293488383293151]",636,,3367
"ACCOUNTANT

L",accountant,28.996,124,7,869,958,Jobs  ASL - American Sign Language,777,720,29.97,31.965,https://www.youtube.com/watch?v=TYEae1fcehg,accountant,"[0.001019209623336, 0.056873023509979005, 0.9953072071075441, 0.896733224391937]",1280,,3368
"ACTRESS
ACTOR",actor,32.299,124,7,968,1117,Jobs  ASL - American Sign Language,490,720,29.97,37.271,https://www.youtube.com/watch?v=TYEae1fcehg,actor,"[0.0, 0.058932960033416006, 1.0, 0.9945155382156371]",1280,,3368
ATHLETE,athlete,37.571,124,7,1126,1275,Jobs  ASL - American Sign Language,880,720,29.97,42.543,https://www.youtube.com/watch?v=TYEae1fcehg,athlete,"[0.0038772523403160005, 0.09592303633689801, 1.0, 0.9111384153366081]",1280,,3368
CASHIER,cashier,48.015,124,7,1439,1558,Jobs  ASL - American Sign Language,996,720,29.97,51.985,https://www.youtube.com/watch?v=TYEae1fcehg,cashier,"[0.0, 0.12002298235893201, 0.998930811882019, 0.9197885990142821]",1280,,3368
CHEF,chef,56.023,124,7,1679,1749,Jobs  ASL - American Sign Language,778,720,29.97,58.358,https://www.youtube.com/watch?v=TYEae1fcehg,chef,"[0.0016193389892570002, 0.012110978364944002, 0.998752951622009, 0.9298716783523561]",1280,1.0,3368
CHEF,chef,58.358,124,7,1749,1779,Jobs  ASL - American Sign Language,778,720,29.97,59.359,https://www.youtube.com/watch?v=TYEae1fcehg,chef,"[0.0016193389892570002, 0.012110978364944002, 0.998752951622009, 0.9298716783523561]",1280,1.0,3368
"COUNSELOR

L",counselor,63.263,124,7,1896,2000,Jobs  ASL - American Sign Language,286,720,29.97,66.733,https://www.youtube.com/watch?v=TYEae1fcehg,counselor,"[0.005597442388534, 0.039704144001007004, 1.0, 0.990175485610961]",1280,,3368
DENTIST,dentist,66.867,124,7,2004,2183,Jobs  ASL - American Sign Language,195,720,29.97,72.839,https://www.youtube.com/watch?v=TYEae1fcehg,dentist,"[0.0, 0.11692425608634902, 1.0, 0.897651076316833]",1280,,3368
DOCTOR,doctor,79.012,124,7,2368,2516,Jobs  ASL - American Sign Language,51,720,29.97,83.951,https://www.youtube.com/watch?v=TYEae1fcehg,doctor,"[0.0005398988723750001, 0.14920541644096302, 0.9994593262672421, 0.9054069519042961]",1280,,3368
ENGINEER,engineer,88.956,124,7,2666,2800,Jobs  ASL - American Sign Language,644,720,29.97,93.427,https://www.youtube.com/watch?v=TYEae1fcehg,engineer,"[0.0, 0.010360568761825001, 1.0, 0.9329346418380731]",1280,,3368
"INTERPRETER

L",interpreter,106.54,124,7,3193,3370,Jobs  ASL - American Sign Language,328,720,29.97,112.446,https://www.youtube.com/watch?v=TYEae1fcehg,interpreter,"[0.0, 0.169492274522781, 1.0, 0.8951444625854491]",1280,,3368
JANITOR,janitor,113.88,124,7,3413,3547,Jobs  ASL - American Sign Language,775,720,29.97,118.352,https://www.youtube.com/watch?v=TYEae1fcehg,janitor,"[0.005830854177474001, 0.023976266384124003, 1.0, 0.9103840589523311]",1280,,3368
LAWYER,lawyer,123.957,124,7,3715,3894,Jobs  ASL - American Sign Language,573,720,29.97,129.93,https://www.youtube.com/watch?v=TYEae1fcehg,lawyer,"[0.0, 0.162468522787094, 1.0, 0.9014756083488461]",1280,,3368
"MANAGER

L",manager,130.53,124,7,3912,4000,Jobs  ASL - American Sign Language,822,720,29.97,133.467,https://www.youtube.com/watch?v=TYEae1fcehg,manager,"[0.004570245742797001, 0.11439657211303701, 0.996203601360321, 0.9178140163421631]",1280,,3368
NURSE,nurse,141.174,124,7,4231,4335,Jobs  ASL - American Sign Language,71,720,29.97,144.644,https://www.youtube.com/watch?v=TYEae1fcehg,nurse,"[0.0024928748607630003, 0.068639904260635, 1.0, 0.9043005704879761]",1280,,3368
PHOTOGRAPHER,photographer,149.783,124,7,4489,4578,Jobs  ASL - American Sign Language,789,720,29.97,152.753,https://www.youtube.com/watch?v=TYEae1fcehg,photographer,"[0.0009500086307520001, 0.09879317879676801, 0.995276987552642, 0.941821575164794]",1280,,3368
"PRINCIPAL

L",principal,174.041,124,7,5216,5305,Jobs  ASL - American Sign Language,208,720,29.97,177.01,https://www.youtube.com/watch?v=TYEae1fcehg,principal,"[0.0, 0.0037077963352200004, 1.0, 0.9336127638816831]",1280,,3368
"PSYCHOLOGIST

L",psychologist,181.815,124,7,5449,5538,Jobs  ASL - American Sign Language,571,720,29.97,184.785,https://www.youtube.com/watch?v=TYEae1fcehg,psychologist,"[0.005446285009384, 0.12770166993141102, 0.999383211135864, 0.9106340408325191]",1280,,3368
SCIENTIST,scientist,189.022,124,7,5665,5784,Jobs  ASL - American Sign Language,998,720,29.97,192.993,https://www.youtube.com/watch?v=TYEae1fcehg,scientist,"[0.004619657993316001, 0.010996758937835001, 1.0, 0.9972506165504451]",1280,,3368
"SOLDIER
MILITARY
ARMY

L",army,193.26,124,7,5792,5877,Jobs  ASL - American Sign Language,473,720,29.97,196.096,https://www.youtube.com/watch?v=TYEae1fcehg,army,"[0.004288256168365001, 0.027603179216384003, 0.9953368306159971, 0.9061956405639641]",1280,,3368
TEACHER,teacher,196.163,124,7,5879,6043,Jobs  ASL - American Sign Language,2,720,29.97,201.635,https://www.youtube.com/watch?v=TYEae1fcehg,teacher,"[0.0, 0.072095960378646, 1.0, 0.9630523920059201]",1280,,3368
VOLUNTEER,apply,209.976,124,7,6293,6382,Jobs  ASL - American Sign Language,930,720,29.97,212.946,https://www.youtube.com/watch?v=TYEae1fcehg,apply,"[0.007099717855453, 0.025937885046005003, 1.0, 0.9069854021072381]",1280,,3368
"WAITRESS
WAITER
SERVER",waiter,213.046,124,7,6385,6533,Jobs  ASL - American Sign Language,807,720,29.97,217.984,https://www.youtube.com/watch?v=TYEae1fcehg,waiter,"[0.0, 0.104696720838546, 1.0, 0.9208769798278801]",1280,,3368
RESTAURANT,restaurant,0.0,0,-1,0,84,RESTAURANT(2),162,360,25.0,3.36,https://www.youtube.com/watch?v=rgQwlspoTqc,restaurant,"[0.067034572362899, 0.16598048806190402, 0.9461127519607541, 0.909600138664245]",480,,3369
aid-[HELP],help,0.0,0,0,0,94,aid-HELP(1),50,360,29.968,3.137,https://www.youtube.com/watch?v=jENKp3DJ8tU,help,"[0.058957606554031004, 0.24880036711692802, 1.0, 0.738063931465148]",640,,3370
list,list,0.0,0,0,0,85,list,945,720,29.97,2.836,https://www.youtube.com/watch?v=6tmwqlYiflI,list,"[0.018058210611343002, 0.271917879581451, 1.0, 0.7848323583602901]",1280,,3371
MARRIED,marry,0.0,0,-1,0,83,MARRIED,213,360,29.97,2.769,https://www.youtube.com/watch?v=71kDb2VVnhM,marry,"[0.055889576673507003, 0.250937104225158, 1.0, 0.7400318384170531]",640,,3372
GOLD,gold,0.0,0,-1,0,123,GOLD,241,360,25.0,4.92,https://www.youtube.com/watch?v=7mTvD5k5H30,gold,"[0.073614507913589, 0.110872745513916, 0.9549620151519771, 0.805371820926666]",480,,3373
dinner,dinner,0.0,2,42,0,107,Dinner,391,360,29.641,3.61,https://www.youtube.com/watch?v=Onnf0oia9nk,dinner,"[0.0, 0.22039064764976501, 1.0, 0.826876282691955]",640,,3374
stand ,stand,6.74,144,-1,202,295,stand - ASL sign for stand,493,360,29.97,9.843,https://www.youtube.com/watch?v=Nvo5W_zM2s0,stand,"[0.0, 0.024939745664596003, 1.0, 0.92998319864273]",480,1.0,3375
stand ,stand,10.577,144,-1,317,369,stand - ASL sign for stand,493,360,29.97,12.312,https://www.youtube.com/watch?v=Nvo5W_zM2s0,stand,"[0.0, 0.024939745664596003, 1.0, 0.92998319864273]",480,1.0,3375
FAIR,equal,0.0,0,-1,0,74,FAIR,808,360,25.0,2.96,https://www.youtube.com/watch?v=PgVclx8NNZg,equal,"[0.054318398237228005, 0.13303813338279702, 0.950022339820861, 0.8866696357727051]",480,,3376
CHAIR,sit,0.0,143,13,0,53,CHAIR(1),18,360,29.97,1.768,https://www.youtube.com/watch?v=zICB0wesqvY,sit,"[0.01848366856575, 0.270066350698471, 1.0, 0.77911353111267]",636,,3377
potato,potato,0.0,0,0,0,82,POTATO,401,360,29.97,2.736,www.youtube.com/watch?v=NFKgXNb9_ic,potato,"[0.08521622419357301, 0.22140157222747803, 1.0, 0.7897487878799431]",640,,3378
wood,wood,0.0,62,-1,0,72,Sign for WOOD from page 21,232,360,30.0,2.4,https://www.youtube.com/watch?v=Fp1_Dq2fyG4,wood,"[0.048503845930099, 0.076161384582519, 1.0, 0.779016137123107]",640,,3379
PREFER FAVORITE,favorite,0.0,173,4,0,62,PREFER FAVORITE,187,360,29.97,2.069,https://www.youtube.com/watch?v=qc3SU4E5BeE,favorite,"[0.0, 0.267339527606964, 1.0, 0.7082607150077821]",636,,3380
cup ,cup,0.734,144,-1,22,100,cup - ASL sign for cup,339,360,29.97,3.337,https://www.youtube.com/watch?v=fC5GFsg6Fgo,cup,"[0.048401623964309005, 0.132465451955795, 1.0, 0.797428786754608]",480,1.0,3382
cup ,cup,5.038,144,-1,151,235,cup - ASL sign for cup,339,360,29.97,7.841,https://www.youtube.com/watch?v=fC5GFsg6Fgo,cup,"[0.048401623964309005, 0.132465451955795, 1.0, 0.797428786754608]",480,1.0,3382
AUSTRALIA,australia,0.0,0,0,0,91,AUSTRALIA,297,360,29.97,3.036,https://www.youtube.com/watch?v=MKWc2WUtGD0,australia,"[0.060228437185287004, 0.20172545313835102, 1.0, 0.8212451934814451]",640,,3383
